#separator:tab
#html:true
#tags column:9
ところだ	Sắp sửa	時刻は間もなく３じになるところだ。	Sắp sửa đến 3h rồi.			Diễn tả một hành động hay một sự thay đổi ở vào giai đoạn “ngay trước khi xảy ra”.	<div>V-る + ところだ</div><div>Lưu ý: ところだった Suýt nữa</div>	thoigian.diadiem
lảng tránh;<br>bỏ lỡ;<br>Ngó lơ người khác;	[逸[そ]]らす							五段動詞 他動詞
Nhìn chằm chằm, đối mặt	[見[み]]つめる							一段動詞 他動詞
Ngắm nhìn, trông xa xăm<br>(Nhìn toàn cảnh)	[眺[なが]]める							一段動詞 他動詞
Nhìn nhau;<br>Hoãn lại	[見合[みあ]]わせる							一段動詞 他動詞
Tiễn, nhìn theo xa dần;<br>Tiễn đưa (người chết);<br>Bỏ lỡ (đưa mắt nhìn nó đi xa);<br>Tạm hoãn	[見送[みおく]]る							五段動詞 他動詞
Thăm;<br>(Mùa) đến;<br>(Tình trạng, bối cảnh) xảy đến;<br>Gây tiếng động;<br>Viết thư	[訪[おとず]]れる							一段動詞 他動詞 自動詞
Quay lại	[引[ひ]]き[返[かえ]]す							五段動詞 他動詞
Rời xa, bỏ đi	[去[さ]]る			[去[さ]]る&nbsp;+ [thời gian] = [thời gian] vừa rồi				五段動詞 自動詞
Hớp, hút	[啜[すす]]る							五段動詞 他動詞
Thưởng thức, nếm trải	[味[あじ]]わう							五段動詞 他動詞
Nếm thử	[味見[あじみ]]							スル 名詞
Có mùi, nực mùi (mùi thơm);<br>Đáng nghi	[匂[にお]]う							五段動詞 自動詞
Đói lả;<br>Thèm khát	[飢[う]]える							一段動詞 自動詞
Đòi hỏi, yêu cầu	[問[と]]う							五段動詞 他動詞
Kể lại, thuật lại	[語[かた]]る							五段動詞 他動詞
Thề, hứa	[誓[ちか]]う							五段動詞 他動詞
Hỗ trợ, nâng đỡ, làm chỗ dựa	[支[ささ]]える							一段動詞 他動詞
Tiêu tốn, đầu tư	[費[つい]]やす	歳月を<b>費やして</b>完成したダム<br>いたずらに時間を<b>費やす</b>						五段動詞 他動詞
Sử dụng;<br>Tiếp nhận;<br>Chăm chỉ làm;<br>(Phủ định) Không cần thiết	[用[もち]]いる			Dùng trong văn viết, nghĩa thô				一段動詞 他動詞
Nghi thức hóa, trang trọng hóa, câu nệ hóa...;<br>Cải tiến	[改[あらた]]まる							五段動詞 自動詞
Cải thiện;<br>Kiểm tra, xác nhận;<br>Có cơ hội lại thực hiện tiếp	[改[あらた]]める							一段動詞 他動詞
Vừa khít, vừa vặn	[収[おさ]]まる	予算の範囲に<b>収まる<br></b>押し入れに<b>収まる<br></b>						五段動詞 自動詞
Cất đi;<br>Đạt được;<br>Làm lắng xuống;<br>Thu dọn tử thi	[収[おさ]]める							一段動詞 他動詞
Dọc theo, men theo	[沿[そ]]う							五段動詞 自動詞
Đính thêm, kèm theo;<br>Đáp ứng, thỏa;	[添[そ]]える							一段動詞 他動詞
Kết hợp (nhiều thứ trong 1);<br>Kiêm;<br>Suy nghĩ nhiều, ngần ngại;<br>Khó có thể V (V ghép khẳng định);<br>Chắc là V được (V ghép phủ định)	[兼[か]]ねる							一段動詞 他動詞
Hợp;<br>Xứng đáng	[適[てき]]する							サ行変格活用 動詞
đi theo	[伴[ともな]]う	父の出張に<b>伴って</b>外国へ行く	一緒に行く。<br>ついていく。					五段動詞 自動詞
<div>vang vọng</div>	[響[ひび]]く	大砲の音が<b>響く</b>	音・声があたりに広がり伝わる。					五段動詞 自動詞
nối tiếp	[次[つ]]ぐ	不幸に<b>次ぐ</b>不幸に見舞われる<br>梅に<b>次いで</b>桜が咲きはじめた	すぐそのあとに続く。引き続いて起こる。					五段動詞 自動詞
Rút gọn	[略[りゃく]]す							五段動詞 他動詞
Ập đến, tràn đến<br><div></div><div></div>	[迫[せま]]る	激しく敵陣に<b>迫る</b><br>鬼気が身に<b>迫る</b><br>山が背後に<b>迫っている</b>地勢						五段動詞 自動詞
Nhắm đến;<br>Để ý, có ý đồ tán ai đó	[狙[ねら]]う							五段動詞 他動詞
Vi phạm, xâm phạm<br>(Thiên về mắc lỗi)	[犯[おか]]す							五段動詞 他動詞
Xâm phạm;<br>(Bị động) Bị bệnh nặng	[侵[おか]]す							五段動詞 他動詞
mạnh dạn đương đầu	[冒[おか]]す	風波を<b>冒して</b>出港する	危険や困難を覚悟のうえで、あえてする。	biết khó nhưng vẫn làm				五段動詞 他動詞
Đe dọa (gây nỗi sợ bằng tác động vật lí);<br>Hù (làm giật mình)	[脅[おど]]す							五段動詞 他動詞
Hăm dọa, uy hiếp (bắt phục tùng);<br>Gây nguy hiểm	[脅[おびや]]かす							五段動詞 他動詞
Làm ngược lại, chống đối	[逆[さか]]らう							五段動詞 自動詞
Gây trở ngại, cản trở	[妨[さまた]]げる							一段動詞 他動詞
Phủ nhận, bác bỏ	[打[う]]ち[消[け]]す							五段動詞 他動詞
Đáp ứng, chấp nhận	[応[おう]]じる	注文に<b>応じ</b>切れない<br>招待に<b>応じる</b>						一段動詞 自動詞
引き受ける<br>伝え聞く<br>聞く<br>受ける	[承[うけたまわ]]る							五段動詞 他動詞 謙譲語
Nhận (=もらう);<br>Hãy làm (=～ください)	[頂戴[ちょうだい]]			Dùng cho người lớn hơn				スル 名詞
Tự học (am hiểu);<br>Trau dồi, lĩnh hội tri thức, kỹ năng;<br>Bắt chước	[学[まな]]ぶ							五段動詞 他動詞
Nhào trộn (bột, đất sét);<br>Thuộc da;<br>Rèn, luyện;<br>Trau chuốt;<br>Uốn cong;<br>Làm muối	[練[ね]]る							五段動詞 他動詞
Mang, vác, chịu	負う							五段動詞 他動詞
Hoàn thành, làm tròn	果たす							五段動詞 他動詞
Nhận, đảm nhiệm	[引[ひ]]き[受[う]]ける							一段動詞 他動詞
Tăng lên	[増[ま]]す							五段動詞 他動詞 自動詞
Sứt mẻ	[欠[か]]ける	コップが<b>欠ける</b><br>歯が<b>欠ける</b>			"<img src=""paste-4c25c1e7dcf26c30c30fbc44981ab4787142ed7a.jpg"">"			一段動詞 自動詞
Thiếu, lỡ	[欠[か]]かす							五段動詞 他動詞
Trở nên rõ ràng	[澄[す]]む							五段動詞 自動詞
Đục, ngả màu;<br>(giọng) khàn	[濁[にご]]る							五段動詞 自動詞
Làm đục;<br>Mập mờ, mơ hồ	[濁[にご]]す							五段動詞 他動詞
Phát sinh (theo dự tính)	[生[しょう]]じる							一段動詞 他動詞
Lan rộng, kéo dài;<br>Đạt đến, dẫn đến;<br>Ngang tầm, phù hợp	[及[およ]]ぶ							五段動詞 自動詞
Gây ra (thường là ảnh hưởng xấu)	[及[およ]]ぼす			=与える				五段動詞 他動詞
Dẫn đến, đạt đến, đến nơi;	[至[いた]]る							五段動詞 自動詞
Đạt đến, chạm tới	[達[たっ]]する							サ行変格活用 動詞
Chín, ra quả;<br>Đạt thành quả	[実[みの]]る							五段動詞 自動詞
Kém hơn	[劣[おと]]る							五段動詞 自動詞
khác	[異[こと]]なる	兄弟でも性格は<b>異なる</b><br>習慣が<b>異なる</b>	違いがある。別である。	"dùng nhiều trong văn viết<br>khác với&nbsp;<b>違う</b>,&nbsp;<b>異なる</b> chỉ có nghĩa là ""khác"" thôi"				五段動詞 自動詞
Rối, lộn xộn, tùm lum	[乱[みだ]]れる	髪が<b>乱れる</b><br>風に<b>乱れて</b>木の葉が舞う						一段動詞 自動詞
Làm rối, làm hỏng;<br>Chen ngang	乱す							五段動詞 他動詞
Lỏng lẻo	[緩[ゆる]]む	ねじが<b>緩む</b><br>ひもが<b>緩む</b>						五段動詞 自動詞
Nới lỏng;<br>Thư giãn;<br>Làm dịu, mềm;<br>Giảm (tốc độ)	[緩[ゆる]]める							一段動詞 他動詞
Bị rỉ sét, héo mòn	[錆[さ]]びる							一段動詞 自動詞
Tiếp xúc, tiếp đãi;<br>Đối xử	[接[せっ]]する							サ行変格活用 動詞
Thuộc về	[属[ぞく]]する							サ行変格活用 動詞
Chiếm, giữ (vị trí)	[占[し]]める							一段動詞 他動詞
Bị mệt, bị chán;<br>Cũ nát, sờn hỏng	[草臥[くたび]]れる							一段動詞 自動詞
Được ban cho;<br>May mắn có được	[恵[めぐ]]まれる							一段動詞 自動詞
Trào ra, trỗi dậy;<br>Phát sinh một cách tự nhiên	[湧[わ]]く							五段動詞 自動詞
Mỉm cười	[微笑[ほほえ]]む							五段動詞 自動詞
Đùa giỡn;<br>Quậy phá	[不[ふ]][山[やま]]戯る							一段動詞 自動詞
Hối tiếc	[悔[く]]やむ							五段動詞 他動詞
Tôn trọng	[敬[うやま]]う							五段動詞 他動詞
Hoàn toàn, sảng khoái;<br>(Tính cách) thẳng;<br>(Đồ ăn) có vị mát	さっぱり							スル 副詞 形動
Sảng khoái, thoải mái	すっきり	頭が<b>すっきり</b>する<br>気分が<b>すっきり</b>する						スル 副詞
Thực sự là	[実[じつ]]に			＝本当に<br>=まさに				副詞
Hết sức;<br>Dứt khoát;<br>Hết cỡ, thỏa thích	[思[おも]]い[切[き]]り							副詞 名詞
Không hiểu sao	[何[なん]]となく							副詞
không hiểu sao	[何[なん]]だか	<b>何だか</b>雲行きが怪しい<br><b>何だか</b>悲しい気分だ	物事がはっきりしないさま。<br>原因・理由などがよくわからないさま。					副詞
Dù thế nào;<br>Bằng cách nào đó, như thế nào đó	どうにか							副詞
Chẳng thể làm gì	どうにも			Luôn đi với phủ định				
bằng mọi giá	[何[なん]]とか	そこを何とか頼む<br>何とかしよう	あれこれ工夫や努力をするさま。<br>どうにか。					スル 副詞 連語
khó tả	[何[なん]]とも	<b>何とも</b>あきれた話だ	言葉にいえないほど程度がはなはだしいさま。	biến âm của 「<b>なにとも</b>」				副詞
Cố ý (tiêu cực)	[態[わざ]]と							副詞
Cố ý (tích cực)	[態[たい]]々							副詞
Mất công;<br>Hiếm có,&nbsp;khó khăn lắm mới có được;<br>Cố gắng	[折角[せっかく]]							副詞 名詞
Đáng tiếc	[生憎[あいにく]]			=残念<br>＝運悪く				副詞 形動ナリ
Quả nhiên, như dự tính	[案[あん]]の[定[じょう]]	<b>案の定</b>失敗した		mang kết quả xấu				副詞
Cuối cùng, đã đến lúc<br>(Nhấn mạnh việc sắp xảy ra);<br>Càng ngày càng	[愈[いよ]]々							副詞
Quả đúng là	[流石[さすが]]							
Dù sao thì;<br>Nói chung là	<div>[兎[と]]に[角[かく]]</div>							副詞
Dù sao;<br>Gạt (cái gì) sang một bên, khoan nói đến ...	[兎[と]]も[角[かく]]							副詞
ít nhất thì（khẩn cầu）	せめて							副詞
ít nhất thì (không khẩn cầu)	[少[すく]]なくとも							副詞
Nhiều nhất là...;<br>Cùng lắm chỉ... thôi	<div>[精[せい]][々[ぜい]]</div>			khác với 高々				副詞 名詞
Tối đa, lớn nhất	[最大[さいだい]]							名詞
Đằng nào cũng	どうせ							副詞
Chật kín, sin sít	ぎっしり							副詞
Trong một dãy;<br>Hàng loạt	ずらりと							副詞
thoải mái, sảng khoái, đơn giản	あっさり	<b>あっさり（と）</b>した味つけ<br><b>あっさり（と）</b>している人	人の性質や事物の状態などがしつこくないさま。<br>複雑でないさま。<br>さっぱり。					スル 副詞
Yên lặng, lặng lẽ	しんと・しいんと							スル 副詞
Nghiêm túc, cẩn thận, kỹ càng;<br>Ngăn nắp	ちゃんと・きちんと							スル 副詞
Liên tục, nối đuôi nhau;<br>Run bần bật	[続々[ぞくぞく]]							副詞
Bất chợt ùn tới	どっと							副詞
Đột ngột;<br>Tình cờ, ngẫu nhiên	ばったり							副詞
(Làm) nhanh, ngay	さっさと							副詞
Nhanh chóng, thoắt một cái<br>(trong tích tắc)	<div>[颯[さっ]]と</div>			chỉ thời gian thực hiện hành động				副詞
Đột nhiên (đứng dậy), <br>Sảng khoái, nhẹ lòng	すっと							スル 副詞
siêng năng, cần cù	せっせと		熱心に、ひたむきに、事を行う様子を形容する表現。	=熱心に				副詞
Sơ qua, đại khái;	ざっと							副詞
Bí mật, lén lút (làm sau lưng)	こっそり							副詞
Phấn khích, tràn trề sức sống;<br>Sinh động	[生[い]]き[生[い]]き							副詞
Mờ ảo, mông lung, không rõ;<br>Ngơ, ngây ra;<br>Choáng váng, sửng sốt	ぼんやり							スル 副詞 名詞
Cùng một lần<br>(làm nhiều cái)	[一[いち]][度[ど]]に			=いっぺんに				副詞
Cùng lúc, đồng loạt<br>(nhiều đối tượng cùng làm)	[一斉[いっせい]]に							副詞
Cùng với, cùng nhau	[共[とも]]に			＝一緒に				
Lẫn nhau, với nhau	[相互[そうご]]に							副詞
Từng người, mỗi người	[一人[ひとり]][一人[ひとり]]			各自。各々。命名。				
Chi li, từng li từng tí;<br>Hở một chút là	<div>[一々[いちいち]]</div>	[一々[いちいち]]構っていられない		Mang nghĩa tiêu cực				副詞
Đây đó, đôi chỗ	[所々[ところどころ]]							
Xin vui lòng;<br>Bằng cách nào đó;<br>Nó sao sao;<br>Có... hay không;<br>Chắc là (không có cơ sở vững chắc)	どうか							スル 副詞
Nếu có thể thì	できれば・できたら							
Không...nhiều;<br>Không...lắm	[大[たい]]して（。。。ない）							副詞
E rằng, sợ là	[恐[おそ]]らく							副詞
thà ... (còn hơn)	[寧[むし]]ろ	休日は遊びに行くより<b>寧ろ</b>家で寝ていたい	二つを比べて、あれよりもこれを選ぶ、また、これのほうがよりよいという気持ちを表す。<br>どちらかといえば。					副詞
Có thực sự là... không?;<br>Quả thực là (như dự đoán)	[果[は]]たして							副詞
Ai ngờ là, ngỡ đâu	<div>[却[かえ]]って</div>			Ngược lại với điều đã làm, chứ không phải ngược lại với suy nghĩ, dự định hay mong muốn.				副詞
Không hẳn, chưa chắc	[必[かなら]]ずしも			必ずしも...とは限らない				副詞
Chỉ, đơn giản là;<br>Chẳng qua chỉ là	[単[たん]]に							副詞
Cho đến giờ vẫn còn	[未[いま]]だに							副詞
Nhân tiện, tiện thể	<div>[序[ついで]]に</div>							副詞
Tạm thời (trước mắt) cứ vậy đi;<br>Như mọi khi (khi gọi món)	[取[と]]り[敢[あ]]えず							副詞
Nhỡ chẳng may	[万一[まんいち]]							名詞
Tình cờ<br>(Xác suất thấp nhưng vẫn xảy ra)	[偶然[ぐうぜん]]							名詞 形容動詞
Tình cờ, ngẫu nhiên	<div>[偶々[たまたま]]</div>			Người nói không ý thức được				副詞
Thực tế	[実際[じっさい]]							副詞 名詞
Tương tự	[同様[どうよう]]							名詞 形容動詞
Ban đầu, vốn dĩ	[元々[もともと]]							副詞
Vốn dĩ<br>(hiện tại có thể khác)	[本来[ほんらい]]							名詞
[有[あ]]る<br>[在[あ]]る	có, tồn tại			dùng cho đồ vật.<br>phủ định là <b>ない</b>.				ラ行変格活用 五段動詞 自動詞
Tất cả	あらゆる							連体詞
To lớn, tuyệt, đáng kinh ngạc, quá ghê gớm	[大[たい]]した	<b>大した</b>ものだ<br><b>大した</b>数にのぼる						連体詞
(cái) mà người ta thường hay nói	<div>[所謂[いわゆる]]</div>	<b>所謂</b>独身貴族<br>これこそ、<b>所謂</b>[瓢箪[ひょうたん]]から駒というものだ	世間一般に言われる。俗に言う。よく言う。					連体詞
Không biết phải làm sao	[手[て]]を[焼[や]]く							五段動詞 動詞
Làm qua loa, cho có	[手[て]]を[抜[ぬ]]く							五段動詞 他動詞
Đưa ra biện pháp (đánh tay);<br>Đi đến một thỏa thuận	[手[て]]を[打[う]]つ							五段動詞 動詞
suốt đời, cả đời	[生涯[しょうがい]]	教育に<b>生涯</b>をささげる<br><b>生涯</b>忘れられない出来事<br>政治家としての<b>生涯</b>						名詞
Nhân loại	[人類[じんるい]]							名詞
Họ hàng;<br>Đồng loại, cùng giống loài	[親類[しんるい]]			Nghĩa thô				名詞
Gia tộc, dòng họ<br>(chỉ cả 1 nhóm người)	[親族[しんぞく]]				"<img src=""img_shinzoku01.gif"">"			名詞
Trưởng nữ	[長[ちょう]][女[じょ]]							名詞
Con trai thứ 3	[三男[さんなん]]							名詞
Con gái thứ 3	[三[さん]][女[じょ]]							名詞
Con trai thứ	[次男[じなん]]							名詞
Con gái thứ	[次女[じじょ]]							名詞
Con út	[末[すえ]]っ[子[こ]]							名詞
Người làm công ăn lương	[従業[じゅうぎょう]][員[いん]]							名詞
Tay nghề tốt	[腕[うで]]がいい							形容詞
Sinh đôi;<br>Trẻ sinh ra bị dính liền thân	[双生児[そうせいじ]]			= 双子				名詞
Anh em	[兄弟[きょうだい]]							名詞
Tương lai (xa)	[未来[みらい]]							名詞
Vấn đề;<br>Bài tập	[問題[もんだい]]							名詞
Sở đoản, điểm yếu	[短所[たんしょ]]							名詞
Giáo dục	[教育[きょういく]]							スル 名詞
Thuận tay trái;<br>Ám chỉ người uống rượu giỏi	[左利[ひだりき]]き							名詞
